Day,Open,High,Low,Close,Adj Close,Volume
989,356.049988,368.679993,352.000000,359.700012,359.700012,8461900
990,356.010010,367.380005,350.760010,363.059998,363.059998,7842500
991,369.000000,379.489990,357.649994,357.970001,357.970001,11511200
992,360.000000,365.980011,353.119995,365.149994,365.149994,6613500
993,369.910004,372.170013,360.230011,366.760010,366.760010,6308800
994,369.420013,371.910004,365.160004,366.600006,366.600006,5027000
995,370.149994,377.440002,366.750000,376.790009,376.790009,7365900
996,375.000000,377.869995,364.329987,365.709991,365.709991,6337600
997,362.000000,365.700012,343.880005,348.420013,348.420013,7674000
998,350.540009,351.549988,333.690002,337.029999,337.029999,7100000
999,337.600006,347.010010,329.739990,332.970001,332.970001,8274200
1000,327.049988,330.290009,311.869995,315.380005,315.380005,9071900
1001,317.399994,323.470001,312.440002,319.769989,319.769989,8016800
1002,313.500000,314.500000,295.200012,295.390015,295.390015,5559900
1003,300.000000,326.970001,294.089996,326.089996,326.089996,8163100
1004,319.839996,322.170013,301.500000,316.130005,316.130005,8575100
1005,323.100006,336.239990,318.410004,333.869995,333.869995,9939000
1006,337.790009,339.209991,325.260010,332.799988,332.799988,6302300
1007,306.100006,315.130005,298.799988,310.119995,310.119995,11658600
1008,307.000000,309.399994,297.380005,300.359985,300.359985,6965200
1009,306.000000,318.000000,302.730011,317.690002,317.690002,7394100
1010,321.720001,336.739990,317.750000,334.959991,334.959991,7551200
1011,341.959991,344.010010,327.019989,335.350006,335.350006,7008500
1012,335.500000,343.500000,331.470001,338.529999,338.529999,5432900
1013,334.399994,345.390015,331.790009,344.970001,344.970001,6056400
1014,342.089996,348.410004,338.769989,347.260010,347.260010,5039100
1015,342.380005,342.500000,334.000000,334.399994,334.399994,5247300
1016,335.000000,348.799988,334.500000,344.429993,344.429993,6056600
1017,344.779999,352.000000,343.500000,346.049988,346.049988,4691700
1018,346.209991,351.500000,344.149994,347.309998,347.309998,3676700
1019,323.000000,327.130005,299.730011,302.260010,302.260010,24150800
1020,304.820007,308.000000,295.500000,298.920013,298.920013,12066700
1021,292.500000,294.500000,281.690002,287.589996,287.589996,12530000
1022,283.029999,293.679993,279.279999,291.510010,291.510010,8012200
1023,294.390015,298.519989,289.549988,297.040009,297.040009,7249600
1024,292.910004,297.459991,287.750000,296.380005,296.380005,6423300
1025,295.269989,298.559998,291.799988,297.459991,297.459991,4621700
1026,300.450012,309.000000,298.489990,308.769989,308.769989,11250300
1027,301.000000,311.559998,294.000000,307.019989,307.019989,12569200
1028,305.420013,316.100006,303.500000,312.209991,312.209991,7283400
1029,312.980011,315.299988,301.880005,312.890015,312.890015,7352100
1030,312.489990,322.440002,312.250000,321.350006,321.350006,6742800
1031,319.589996,324.239990,315.619995,317.220001,317.220001,5038500
1032,313.299988,314.700012,303.000000,307.510010,307.510010,6520600
1033,306.829987,307.450012,298.500000,305.799988,305.799988,5844200
1034,311.600006,318.600006,310.500000,312.839996,312.839996,7129700
1035,316.200012,318.190002,309.619995,311.809998,311.809998,5517600
1036,312.350006,312.750000,305.570007,308.170013,308.170013,5141600
1037,303.380005,306.769989,301.000000,303.769989,303.769989,5200800
1038,304.500000,308.000000,303.899994,307.880005,307.880005,3904900
1039,306.559998,311.540009,305.470001,305.640015,305.640015,4168400
1040,304.410004,306.299988,299.000000,302.559998,302.559998,7142100
1041,301.809998,303.239990,290.500000,291.230011,291.230011,8909200
1042,294.489990,296.500000,292.100006,294.709991,294.709991,5740600
1043,297.910004,302.899994,297.000000,298.769989,298.769989,6626500
1044,292.220001,302.010010,288.769989,297.859985,297.859985,8582500
1045,301.779999,316.299988,300.549988,314.739990,314.739990,11183900
1046,318.920013,320.000000,310.809998,319.880005,319.880005,10520700
1047,306.940002,307.130005,291.899994,294.790009,294.790009,22911400
1048,298.119995,299.000000,282.779999,285.359985,285.359985,17096800
1049,282.000000,284.000000,270.100006,276.540009,276.540009,18764700
1050,276.480011,281.510010,274.390015,276.239990,276.239990,10335500
1051,278.839996,284.700012,274.250000,276.589996,276.589996,9442500
1052,276.910004,285.589996,275.890015,284.140015,284.140015,8819600
1053,283.519989,291.279999,280.500000,290.920013,290.920013,7392300
1054,286.489990,288.070007,281.059998,283.359985,283.359985,7504100
1055,283.899994,291.989990,282.700012,288.959991,288.959991,6844700
1056,292.450012,295.390015,288.290009,289.959991,289.959991,7103400
1057,283.510010,283.720001,274.399994,275.429993,275.429993,14785500
1058,276.000000,278.049988,267.299988,269.489990,269.489990,10281000
1059,267.500000,273.299988,263.459991,267.470001,267.470001,11800600
1060,269.690002,274.970001,266.299988,273.600006,273.600006,6908200
1061,272.600006,276.450012,268.450012,274.019989,274.019989,5947100
1062,272.579987,272.799988,264.000000,264.529999,264.529999,8745600
1063,259.709991,263.179993,254.460007,260.420013,260.420013,10215000
1064,264.440002,270.260010,264.429993,267.769989,267.769989,7350900
1065,268.750000,275.369995,268.179993,274.829987,274.829987,8779200
1066,277.160004,280.329987,275.100006,278.619995,278.619995,6774100
1067,278.700012,280.160004,274.500000,279.859985,279.859985,5991300
1068,282.619995,289.200012,281.279999,289.179993,289.179993,8110400
1069,288.299988,289.440002,283.880005,285.880005,285.880005,5478900
1070,287.320007,296.170013,287.170013,291.809998,291.809998,7929900
1071,261.890015,271.200012,260.589996,267.779999,267.779999,23720700
1072,269.859985,276.100006,266.109985,274.959991,274.959991,13038300
1073,277.690002,281.160004,270.440002,273.200012,273.200012,10410400
1074,271.649994,275.000000,269.609985,272.309998,272.309998,5904000
1075,276.739990,278.380005,272.890015,276.059998,276.059998,7061300
1076,268.299988,270.500000,265.600006,268.420013,268.420013,9835900
1077,270.220001,271.950012,266.829987,267.700012,267.700012,6746000
1078,268.630005,268.880005,258.630005,266.380005,266.380005,10038600
1079,265.750000,275.000000,264.720001,273.359985,273.359985,7272900
1080,274.750000,274.790009,268.540009,271.230011,271.230011,5126500
1081,271.230011,274.839996,269.750000,273.260010,273.260010,5876300
1082,269.000000,269.679993,262.480011,262.750000,262.750000,12147100
1083,260.149994,265.600006,255.750000,263.899994,263.899994,10943900
1084,263.850006,265.320007,258.000000,258.660004,258.660004,10727500
1085,255.000000,259.000000,246.070007,247.630005,247.630005,21849400
1086,246.500000,246.679993,231.130005,235.139999,235.139999,22360700
1087,235.860001,243.979996,232.169998,241.470001,241.470001,16714500
1088,242.059998,244.210007,237.000000,238.690002,238.690002,9464600
1089,238.850006,240.000000,231.500000,234.009995,234.009995,10704400
1090,245.520004,247.130005,237.720001,244.100006,244.100006,18159300
1091,243.860001,256.609985,243.490005,255.029999,255.029999,23706800
1092,250.020004,258.350006,248.500000,255.339996,255.339996,10833900
1093,256.799988,257.209991,245.100006,247.059998,247.059998,10131400
1094,246.940002,250.600006,244.199997,244.839996,244.839996,6176400
1095,242.000000,243.679993,236.940002,241.979996,241.979996,6711400
1096,239.750000,241.990005,236.020004,239.520004,239.520004,7008300
1097,232.009995,232.470001,224.500000,227.009995,227.009995,10834800
1098,229.300003,234.500000,228.000000,232.309998,232.309998,7252400
1099,229.320007,232.440002,225.250000,231.949997,231.949997,7296000
1100,229.490005,231.000000,226.500000,228.330002,228.330002,7483300
1101,221.960007,222.240005,208.919998,211.029999,211.029999,17786700
1102,202.800003,206.000000,195.250000,205.360001,205.360001,20526200
1103,197.759995,207.399994,196.039993,205.080002,205.080002,18003900
1104,199.100006,203.940002,191.779999,192.729996,192.729996,18685200
1105,194.339996,199.470001,186.220001,195.490005,195.490005,26547100
1106,199.830002,199.979996,188.750000,190.630005,190.630005,14136600
1107,191.199997,195.000000,187.850006,188.699997,188.699997,10312900
1108,187.100006,192.389999,185.039993,189.860001,189.860001,11968600
1109,188.750000,192.259995,187.020004,188.220001,188.220001,7926500
1110,185.100006,189.919998,184.100006,185.160004,185.160004,10406700
1111,185.509995,186.679993,176.990005,178.970001,178.970001,13064400
1112,181.100006,193.979996,179.610001,193.600006,193.600006,13807500
1113,198.679993,201.279999,191.850006,196.589996,196.589996,13510800
1114,204.440002,211.000000,201.800003,205.949997,205.949997,20242200
1115,205.000000,210.839996,203.500000,204.500000,204.500000,16003500
1116,210.250000,216.940002,209.009995,212.880005,212.880005,10585000
1117,219.139999,220.899994,213.500000,217.100006,217.100006,11653500
1118,222.949997,223.380005,209.000000,209.259995,209.259995,15186200
1119,210.380005,214.899994,207.509995,213.910004,213.910004,8168300
1120,211.250000,216.649994,210.399994,214.919998,214.919998,7433400
1121,215.479996,227.000000,214.270004,225.029999,225.029999,12316800
1122,228.720001,234.740005,222.559998,224.740005,224.740005,12715800
1123,225.110001,227.770004,221.059998,226.429993,226.429993,6575100
1124,223.000000,226.899994,216.350006,219.619995,219.619995,11863500
1125,216.220001,222.179993,215.500000,221.860001,221.860001,8202100
1126,223.240005,225.860001,221.020004,223.639999,223.639999,5750800
1127,224.389999,225.339996,219.490005,219.759995,219.759995,6182100
1128,220.309998,227.229996,218.100006,219.270004,219.270004,8507200
1129,219.449997,222.899994,217.350006,222.839996,222.839996,6339700
1130,220.990005,225.169998,220.800003,223.460007,223.460007,6851400
1131,230.210007,233.100006,226.279999,227.169998,227.169998,8238000
1132,228.889999,229.149994,222.220001,224.550003,224.550003,9259000
1133,239.389999,241.570007,234.509995,234.899994,234.899994,14201100
1134,234.570007,235.449997,230.800003,233.100006,233.100006,7065700
1135,231.240005,232.250000,228.660004,230.339996,230.339996,5880500
1136,228.970001,231.000000,227.279999,230.059998,230.059998,6190800
1137,234.149994,238.940002,233.139999,238.919998,238.919998,9145700
1138,238.139999,241.500000,235.800003,238.600006,238.600006,7514400
1139,239.750000,245.380005,239.710007,245.080002,245.080002,9200500
1140,248.000000,254.419998,244.860001,253.500000,253.500000,11000100
1141,249.300003,253.529999,247.929993,252.380005,252.380005,8149000
1142,255.669998,258.309998,253.350006,254.860001,254.860001,9764700
1143,255.050003,255.750000,251.889999,253.539993,253.539993,4764500
1144,255.690002,259.959991,254.619995,258.179993,258.179993,7048400
1145,258.750000,262.149994,254.190002,255.679993,255.679993,6842400
1146,256.709991,260.480011,254.500000,260.170013,260.170013,5023100
1147,259.170013,266.070007,258.160004,264.880005,264.880005,11072800
1148,233.500000,234.500000,225.550003,228.820007,228.820007,22418300
1149,226.919998,230.259995,222.250000,228.039993,228.039993,10027700
1150,227.089996,235.940002,226.029999,235.770004,235.770004,9273300
1151,232.899994,243.360001,232.179993,242.259995,242.259995,8109000
1152,243.000000,246.679993,236.649994,241.610001,241.610001,9178200
1153,242.649994,244.509995,231.770004,233.850006,233.850006,8259500
1154,231.350006,236.270004,229.229996,234.339996,234.339996,6136500
1155,229.600006,231.369995,225.779999,228.320007,228.320007,7028300
1156,231.880005,232.500000,225.750000,230.750000,230.750000,5564200
1157,226.500000,233.570007,225.800003,233.419998,233.419998,4776500
1158,234.449997,239.800003,232.649994,238.300003,238.300003,5274300
1159,236.050003,238.960007,233.809998,235.009995,235.009995,3898200
1160,232.990005,235.770004,228.750000,229.009995,229.009995,4663900
1161,228.809998,236.000000,227.550003,235.000000,235.000000,4848100
1162,231.210007,231.500000,216.690002,219.619995,219.619995,9562600
1163,220.860001,221.559998,211.550003,215.639999,215.639999,8159600
1164,216.660004,222.240005,216.020004,219.940002,219.940002,5098500
1165,224.210007,227.830002,221.699997,226.830002,226.830002,5309600
1166,227.619995,229.089996,224.539993,225.860001,225.860001,4125200
1167,222.009995,223.220001,217.600006,220.830002,220.830002,7794300
1168,222.800003,225.399994,218.220001,222.149994,222.149994,6559000
1169,219.970001,221.169998,211.000000,211.399994,211.399994,8538600
1170,213.600006,215.020004,211.539993,215.000000,215.000000,5051900
1171,215.740005,218.800003,212.029999,214.080002,214.080002,5416200
1172,213.690002,217.250000,212.309998,215.589996,215.589996,3225500
1173,219.000000,223.399994,218.000000,221.710007,221.710007,5179500
1174,229.149994,232.440002,224.210007,225.610001,225.610001,9320600
1175,224.080002,228.949997,223.160004,225.009995,225.009995,5354100
1176,226.889999,228.460007,219.210007,220.679993,220.679993,5761000
1177,222.500000,229.800003,220.850006,229.580002,229.580002,7395300
1178,227.199997,229.639999,225.169998,227.449997,227.449997,4189400
1179,230.000000,233.759995,229.229996,231.789993,231.789993,4802700
1180,230.800003,235.539993,228.940002,235.539993,235.539993,4883700
1181,237.380005,248.169998,236.000000,247.100006,247.100006,10042800
1182,247.699997,253.500000,244.399994,245.869995,245.869995,8581200
1183,246.960007,248.449997,244.869995,245.199997,245.199997,5313100
1184,246.000000,247.429993,241.169998,242.809998,242.809998,4728100
1185,242.470001,245.600006,240.369995,244.789993,244.789993,3865400
1186,245.000000,248.169998,242.369995,243.490005,243.490005,4170200
1187,246.000000,247.940002,244.839996,246.600006,246.600006,4795800
1188,246.490005,246.949997,238.160004,240.619995,240.619995,6353000
1189,240.000000,245.179993,239.220001,241.229996,241.229996,4340200
1190,241.520004,241.990005,222.610001,223.210007,223.210007,12891500
1191,224.559998,228.979996,218.360001,228.699997,228.699997,9427100
1192,230.660004,243.309998,227.399994,242.559998,242.559998,11884500
1193,242.199997,248.710007,238.729996,242.130005,242.130005,11116400
1194,243.000000,243.979996,236.110001,240.869995,240.869995,5879800
1195,241.500000,245.949997,239.130005,244.690002,244.690002,6162600
1196,243.289993,244.649994,239.429993,243.130005,243.130005,5631400
1197,231.860001,234.479996,224.279999,233.029999,233.029999,15084500
1198,231.610001,234.779999,228.070007,231.429993,231.429993,7995000
1199,229.800003,238.559998,228.550003,237.720001,237.720001,8064200
1200,235.869995,243.940002,234.500000,240.050003,240.050003,8678200
1201,241.320007,247.300003,240.649994,244.529999,244.529999,6894400
1202,245.279999,249.279999,241.580002,244.740005,244.740005,6283300
1203,247.149994,251.080002,246.809998,247.889999,247.889999,8475400
1204,247.899994,258.549988,247.130005,256.959991,256.959991,10205000
1205,257.700012,260.000000,254.119995,257.890015,257.890015,6432800
1206,257.390015,262.100006,256.920013,259.750000,259.750000,6684100
1207,262.500000,264.779999,260.170013,261.970001,261.970001,4769300
1208,260.700012,262.799988,255.100006,256.950012,256.950012,5749800
1209,258.329987,259.500000,250.179993,253.500000,253.500000,5020300
1210,254.320007,258.329987,250.850006,255.580002,255.580002,4600800
1211,254.500000,256.140015,251.350006,254.679993,254.679993,5261100
1212,298.369995,304.929993,289.200012,299.679993,299.679993,29720900
1213,297.720001,330.000000,296.109985,328.130005,328.130005,30006100
1214,327.540009,340.839996,322.600006,327.709991,327.709991,18870300
1215,319.989990,324.299988,314.750000,316.220001,316.220001,12684300
1216,313.000000,318.790009,309.970001,315.010010,315.010010,9641800
1217,313.100006,319.000000,313.000000,314.920013,314.920013,5067000
1218,316.320007,316.480011,309.799988,313.309998,313.309998,6383900
1219,314.799988,321.940002,309.260010,317.470001,317.470001,8787000
1220,319.619995,323.510010,316.119995,317.220001,317.220001,6943400
1221,318.000000,326.720001,314.500000,326.579987,326.579987,7940900
1222,329.140015,341.500000,328.019989,335.540009,335.540009,14467300
1223,334.500000,337.459991,332.500000,337.140015,337.140015,6069200
1224,343.950012,349.190002,342.000000,345.089996,345.089996,9986700
1225,346.899994,350.369995,344.040009,349.929993,349.929993,7359400
1226,355.000000,356.329987,345.179993,346.109985,346.109985,8420100
1227,346.109985,353.839996,342.910004,349.350006,349.350006,6464900
1228,350.640015,352.799988,348.359985,352.170013,352.170013,4809000
1229,352.920013,353.149994,346.100006,349.989990,349.989990,4400400
1230,351.750000,359.989990,347.799988,359.519989,359.519989,7724800
1231,360.000000,361.200012,349.570007,352.220001,352.220001,6725100
1232,354.510010,360.839996,354.000000,354.829987,354.829987,6110000
1233,340.160004,341.000000,330.000000,333.040009,333.040009,16870600
1234,344.320007,344.570007,334.459991,336.339996,336.339996,12339500
1235,335.269989,335.500000,327.100006,328.920013,328.920013,7947400
1236,331.119995,333.929993,328.570007,331.290009,331.290009,5555600
1237,331.109985,331.260010,327.500000,329.940002,329.940002,2465600
1238,329.399994,336.380005,328.690002,334.869995,334.869995,6074500
1239,332.619995,337.910004,332.190002,336.200012,336.200012,6573700
1240,337.750000,337.859985,332.850006,333.029999,333.029999,5533000
1241,332.829987,334.420013,327.250000,330.369995,330.369995,3724600
1242,335.000000,338.859985,334.769989,335.890015,335.890015,7612400
1243,336.589996,344.450012,335.079987,339.529999,339.529999,9023100
1244,339.959991,350.730011,339.309998,348.839996,348.839996,8828300
1245,351.880005,357.190002,351.089996,352.700012,352.700012,6897800
1246,354.920013,362.739990,353.230011,359.679993,359.679993,7763900
1247,361.049988,365.209991,354.640015,358.390015,358.390015,6570900
1248,362.549988,383.609985,362.500000,381.500000,381.500000,18174200
1249,378.989990,385.500000,375.899994,378.989990,378.989990,8496800
1250,380.630005,395.220001,380.579987,393.149994,393.149994,14121000
1251,397.320007,406.850006,396.500000,404.040009,404.040009,18107100
1252,410.290009,413.000000,400.190002,405.589996,405.589996,14752700
1253,411.779999,422.010010,410.000000,419.220001,419.220001,13319600
1254,418.359985,425.470001,412.690002,425.250000,425.250000,8054700
1255,427.910004,433.480011,426.350006,430.940002,430.940002,10633900
1256,435.000000,435.309998,426.109985,430.380005,430.380005,9945700
1257,428.790009,429.000000,409.260010,414.700012,414.700012,12586400
1258,405.000000,421.290009,402.079987,418.329987,418.329987,10285700
1259,424.500000,430.700012,421.709991,430.260010,430.260010,9532100
1260,440.500000,454.000000,436.920013,443.010010,443.010010,17778500
1261,440.470001,451.559998,440.000000,451.540009,451.540009,10133000
1262,461.399994,471.630005,453.359985,469.059998,469.059998,17882100
1263,473.700012,498.489990,468.230011,492.140015,492.140015,31144300
1264,497.100006,498.799988,472.869995,481.339996,481.339996,28440400
1265,481.790009,484.940002,473.700012,478.149994,478.149994,12959500
1266,493.500000,525.630005,492.000000,524.859985,524.859985,26517600
1267,544.260010,547.409973,524.900024,537.919983,537.919983,28996200
1268,529.760010,537.840027,516.789978,518.500000,518.500000,17368800
1269,493.750000,514.460022,492.170013,513.489990,513.489990,21736700
1270,507.609985,515.669983,503.160004,510.500000,510.500000,13629100
1271,530.250000,548.580017,528.409973,547.200012,547.200012,17803500
1272,571.890015,594.500000,559.099976,569.559998,569.559998,31369000
1273,564.250000,582.000000,555.599976,572.200012,572.200012,19651000
1274,570.630005,573.859985,554.260010,564.820007,564.820007,14353600
1275,541.989990,564.440002,539.280029,558.020020,558.020020,13608100
1276,568.489990,576.809998,558.080017,566.900024,566.900024,11788500
1277,575.690002,589.799988,567.429993,580.989990,580.989990,17801500
1278,632.419983,650.880005,618.000000,640.809998,640.809998,29005700
1279,640.000000,653.000000,632.520020,650.570007,650.570007,15719300
1280,673.690002,786.140015,673.520020,780.000000,780.000000,47233500
1281,882.960022,968.989990,833.880005,887.059998,887.059998,60938800
1282,823.260010,845.979980,704.109985,734.700012,734.700012,48423800
1283,699.919983,795.830017,687.000000,748.960022,748.960022,39880800
1284,730.549988,769.750000,730.000000,748.070007,748.070007,17063500
1285,800.000000,819.989990,752.400024,771.280029,771.280029,24689200
1286,768.789978,783.510010,758.000000,774.380005,774.380005,11697500
1287,777.869995,789.750000,763.369995,767.289978,767.289978,12022500
1288,741.840027,818.000000,735.000000,804.000000,804.000000,26289300
1289,787.219971,812.969971,785.500000,800.030029,800.030029,15693700
1290,841.599976,860.000000,832.359985,858.400024,858.400024,16381700
1291,923.500000,944.780029,901.020020,917.419983,917.419983,25423000
1292,911.950012,912.000000,859.940002,899.409973,899.409973,17634900
1293,906.979980,913.059998,880.450012,901.000000,901.000000,14314800
1294,839.000000,863.500000,822.200012,833.789978,833.789978,15192200
1295,849.000000,856.599976,787.000000,799.909973,799.909973,17290500
1296,782.500000,813.309998,776.109985,778.799988,778.799988,14085500
1297,730.000000,739.770020,669.000000,679.000000,679.000000,24277200
1298,629.700012,690.520020,611.520020,667.989990,667.989990,24564200
1299,711.260010,743.690002,686.669983,743.619995,743.619995,20195000
1300,805.000000,806.979980,716.109985,745.510010,745.510010,25784000
1301,763.960022,766.520020,724.729980,749.500000,749.500000,15049000
1302,723.770020,745.750000,718.070007,724.539978,724.539978,10852700
1303,690.000000,707.000000,684.270020,703.479980,703.479980,12662900
1304,605.390015,663.000000,605.000000,608.000000,608.000000,17073700
1305,659.429993,668.000000,608.000000,645.330017,645.330017,15594400
1306,640.200012,653.580017,613.000000,634.229980,634.229980,13322500
1307,580.890015,594.500000,546.250000,560.549988,560.549988,18909100
1308,595.000000,607.570007,502.000000,546.619995,546.619995,22640300
1309,469.500000,494.869995,442.170013,445.070007,445.070007,20489500
1310,440.010010,471.850006,396.000000,430.200012,430.200012,23994600
1311,389.000000,404.859985,350.510010,361.220001,361.220001,23786200
1312,374.700012,452.000000,358.459991,427.640015,427.640015,30195500
1313,438.200012,477.000000,425.790009,427.529999,427.529999,28247200
